NA_ANIMAL,NA_ID,Loc,Sohlenbrei,NAT1,REST1,STAU1,Breaks_Dis
Ivo,60335,1,25,1,0,0,0
Ivo,60338,1,16,1,0,0,500
Ivo,60344,1,13,1,0,0,126
Ivo,60345,1,13,1,0,0,257
Ivo,60348,1,13,1,0,0,84
Ivo,60349,1,13,1,0,0,3
Ivo,60350,1,13,1,0,0,1
Ivo,60351,1,13,1,0,0,188
Ivo,60352,1,14,1,0,0,392
Ivo,60353,1,17,1,0,0,156
Ivo,60355,1,20,1,0,0,405
Ivo,60356,1,28,1,0,0,806
Ivo,60357,1,13,1,0,0,538
Ivo,60358,1,13,1,0,0,652
Ivo,60359,1,16,1,0,0,268
Ivo,60360,1,14,1,0,0,176
Ivo,60361,1,14,1,0,0,204
Ivo,60364,1,16,1,0,0,150
Ivo,60368,1,13,1,0,0,931
Ivo,60369,1,14,0,1,0,1148
Ivo,60371,1,20,1,0,0,0
Ivo,60372,1,20,1,0,0,1
Ivo,60373,1,20,1,0,0,88
Ivo,60376,1,20,0,0,1,468
Ivo,60377,1,30,1,0,0,437
Ivo,60378,1,23,1,0,0,127
Ivo,60379,1,20,0,0,1,729
Ivo,60380,1,25,0,1,0,54
Ivo,60381,1,20,1,0,0,567
Ivo,60382,1,18,1,0,0,498
Ivo,60383,1,13,1,0,0,86
Ivo,60384,1,13,1,0,0,283
Ivo,60385,1,15,1,0,0,380
Ivo,60386,1,28,1,0,0,80
Ivo,60392,1,28,1,0,0,220
Ivo,60393,1,16,1,0,0,891
Ivo,60394,1,13,1,0,0,657
Ivo,60398,1,14,1,0,0,171
Ivo,60399,1,14,1,0,0,118
Ivo,60400,1,14,1,0,0,177
Ivo,60403,1,14,1,0,0,139
Ivo,60404,1,16,1,0,0,394
Ivo,60405,1,14,1,0,0,292
Ivo,60406,1,13,1,0,0,139
Ivo,60407,1,13,1,0,0,218
Ivo,60408,1,13,1,0,0,307
Ivo,60409,1,13,1,0,0,487
Ivo,60410,1,16,1,0,0,353
Ivo,60411,1,16,1,0,0,186
Ivo,60412,1,14,1,0,0,492
Ivo,60413,1,16,1,0,0,33
Ivo,60416,1,15,0,0,1,700
Ivo,60417,1,10,1,0,0,85
Ivo,60423,1,13,1,0,0,723
Ivo,60439,1,14,1,0,0,119
Ivo,60441,1,16,1,0,0,154
Ivo,60447,1,10,1,0,0,222
Ivo,60448,1,9,1,0,0,719
Ivo,60449,1,10,1,0,0,827
Ivo,60450,1,10,0,0,1,357
Ivo,60451,1,30,1,0,0,273
Ivo,60452,1,23,1,0,0,384
Ivo,60453,1,25,1,0,0,385
Ivo,60454,1,23,1,0,0,141
Ivo,60455,1,25,0,1,0,345
Ivo,60456,1,20,1,0,0,936
Ivo,60457,1,13,1,0,0,371
Ivo,60458,1,13,1,0,0,178
Ivo,60459,1,13,1,0,0,673
Ivo,60460,1,16,1,0,0,459
Ivo,60479,1,15,1,0,0,31
Ivo,60480,1,15,1,0,0,58
Ivo,60481,1,15,1,0,0,86
Ivo,60482,1,13,0,0,1,482
Ivo,60483,1,10,1,0,0,194
Ivo,60484,1,10,1,0,0,419
Ivo,60491,1,11,1,0,0,317
Ivo,60492,1,10,1,0,0,48
Ivo,60493,1,10,1,0,0,164
Ivo,60494,1,10,1,0,0,776
Ivo,60495,1,20,1,0,0,10
Ivo,60496,1,20,0,0,1,272
Ivo,60497,1,20,1,0,0,525
Ivo,60498,1,23,1,0,0,2
Ivo,60499,1,23,0,1,0,490
Ivo,60515,1,20,1,0,0,279
Ivo,60529,1,16,0,1,0,508
Ivo,60530,1,17,1,0,0,663
Ivo,60531,1,17,1,0,0,320
Ivo,60532,1,17,1,0,0,487
Ivo,60533,1,25,1,0,0,1894
Ivo,60535,1,17,0,1,0,218
Ivo,60536,1,25,0,0,1,62
Ivo,60538,1,25,1,0,0,1302
Ivo,60540,1,16,1,0,0,1035
Ivo,60546,1,17,0,1,0,636
Ivo,60547,1,17,1,0,0,1144
Ivo,60549,1,25,0,1,0,63
Ivo,60550,1,17,0,1,0,94
Ivo,60551,1,17,0,1,0,59
Ivo,60552,1,17,0,1,0,193
Ivo,60553,1,17,0,1,0,912
Ivo,60554,1,17,0,1,0,457
Ivo,60557,1,17,0,1,0,32
Ivo,60558,1,17,0,1,0,188
Ivo,60560,1,25,1,0,0,148
Ivo,60562,1,17,1,0,0,651
Ivo,60564,1,17,0,1,0,48
Ivo,60565,1,17,0,1,0,162
Ivo,60566,1,25,1,0,0,297
Ivo,60569,1,16,0,1,0,735
Ivo,60570,1,17,1,0,0,486
Ivo,60584,1,17,0,1,0,303
Ivo,60601,1,18,0,0,1,394
Ivo,60602,1,17,1,0,0,572
Ivo,60603,1,17,0,0,1,314
Ivo,60604,1,22,0,0,1,123
Ivo,60606,1,14,0,0,1,45
Ivo,60607,1,14,0,0,1,121
Ivo,60608,1,12,1,0,0,712
Ivo,60609,1,13,1,0,0,372
Ivo,60610,1,13,1,0,0,732
Ivo,60611,1,16,1,0,0,415
Ivo,60612,1,16,0,0,1,366
Ivo,60613,1,18,0,0,1,375
Ivo,60614,1,17,1,0,0,411
Ivo,60615,1,22,1,0,0,1086
Ivo,60616,1,17,1,0,0,1959
Ivo,60618,1,18,1,0,0,482
Ivo,60620,1,18,1,0,0,904
Ivo,60628,1,16,0,0,1,1020
Ivo,60629,1,18,1,0,0,328
Ivo,60630,1,13,0,0,1,753
Ivo,60631,1,16,0,0,1,150
Ivo,60632,1,14,1,0,0,791
Ivo,60638,1,25,0,0,1,5
Ivo,60639,1,25,0,0,1,6
Ivo,60640,1,25,1,0,0,310
Ivo,60641,1,18,0,0,1,557
Ivo,60642,1,17,1,0,0,408
Ivo,60644,1,13,1,0,0,501
Ivo,60645,1,13,0,0,1,174
Ivo,60646,1,18,0,0,1,296
Ivo,60647,1,10,0,0,1,737
Ivo,60648,1,16,1,0,0,464
Ivo,60649,1,13,0,0,1,75
Ivo,60650,1,10,0,0,1,2
Ivo,60651,1,10,1,0,0,107
Ivo,60653,1,10,0,0,1,1
Ivo,60658,1,16,0,0,1,641
Ivo,60659,1,18,1,0,0,628
Ivo,60661,1,13,0,0,1,52
Ivo,60662,1,13,0,0,1,18
Ivo,60663,1,13,0,0,1,65
Ivo,60664,1,13,0,0,1,777
Ivo,60665,1,16,1,0,0,408
Ivo,60666,1,25,1,0,0,303
Ivo,60667,1,13,1,0,0,515
Ivo,60668,1,10,1,0,0,414
Ivo,60669,1,16,1,0,0,916
Ivo,60728,1,17,0,0,1,157
Cleopatra,62007,1,7,1,0,0,1
Cleopatra,62008,1,7,1,0,0,208
Cleopatra,62009,1,7,1,0,0,123
Cleopatra,62010,1,7,1,0,0,175
Cleopatra,62015,1,6,1,0,0,200
Cleopatra,62016,1,9,1,0,0,706
Cleopatra,62025,1,8,1,0,0,91
Cleopatra,62026,1,8,1,0,0,31
Cleopatra,62027,1,8,1,0,0,254
Cleopatra,62028,1,8,1,0,0,4
Cleopatra,62029,1,8,1,0,0,126
Cleopatra,62046,1,8,1,0,0,153
Cleopatra,62047,1,8,1,0,0,30
Cleopatra,62048,1,8,1,0,0,223
Cleopatra,62052,1,8,1,0,0,567
Cleopatra,62053,1,8,1,0,0,19
Cleopatra,62055,1,8,1,0,0,247
Cleopatra,62058,1,8,1,0,0,793
Cleopatra,62073,1,7,1,0,0,237
Cleopatra,62074,1,7,1,0,0,348
Cleopatra,62075,1,6,1,0,0,156
Cleopatra,62076,1,7,1,0,0,241
Cleopatra,62077,1,7,1,0,0,81
Cleopatra,62078,1,7,1,0,0,48
Cleopatra,62079,1,7,1,0,0,166
Cleopatra,62080,1,6,1,0,0,392
Cleopatra,62081,1,7,1,0,0,236
Cleopatra,62082,1,7,1,0,0,238
Cleopatra,62083,1,7,1,0,0,102
Cleopatra,62084,1,6,1,0,0,33
Cleopatra,62085,1,6,1,0,0,143
Cleopatra,62086,1,6,1,0,0,109
Cleopatra,62087,1,6,1,0,0,1
Cleopatra,62088,1,6,1,0,0,0
Cleopatra,62089,1,6,1,0,0,173
Cleopatra,62090,1,6,1,0,0,297
Cleopatra,62091,1,9,1,0,0,87
Cleopatra,62092,1,7,1,0,0,199
Cleopatra,62093,1,7,1,0,0,196
Cleopatra,62112,1,8,1,0,0,24
Cleopatra,62113,1,8,1,0,0,298
Cleopatra,62116,1,8,1,0,0,196
Cleopatra,62120,1,8,1,0,0,319
Cleopatra,62121,1,8,1,0,0,190
Cleopatra,62122,1,8,1,0,0,312
Cleopatra,62123,1,7,1,0,0,51
Cleopatra,62124,1,7,1,0,0,62
Cleopatra,62125,1,7,1,0,0,381
Cleopatra,62126,1,8,1,0,0,1
Cleopatra,62135,1,8,1,0,0,179
Cleopatra,62136,1,8,1,0,0,3
Cleopatra,62137,1,8,1,0,0,123
Cleopatra,62143,1,8,1,0,0,3
Cleopatra,62144,1,8,1,0,0,135
Cleopatra,62147,1,8,1,0,0,1
Cleopatra,62148,1,8,1,0,0,1
Cleopatra,62149,1,8,1,0,0,107
Cleopatra,62150,1,8,1,0,0,3
Cleopatra,62151,1,8,1,0,0,110
Cleopatra,62152,1,8,1,0,0,3
Cleopatra,62153,1,8,1,0,0,1
Cleopatra,62154,1,8,1,0,0,1
Cleopatra,62155,1,8,1,0,0,166
Cleopatra,62156,1,8,1,0,0,166
Cleopatra,62157,1,8,1,0,0,1
Cleopatra,62160,1,5,1,0,0,13
Cleopatra,62161,1,5,1,0,0,1
Cleopatra,62162,1,5,1,0,0,98
Cleopatra,62163,1,5,1,0,0,41
Cleopatra,62168,1,7,1,0,0,76
Cleopatra,62171,1,7,1,0,0,97
Cleopatra,62174,1,5,0,1,0,44
Cleopatra,62175,1,5,0,1,0,87
Cleopatra,62176,1,5,0,1,0,133
Cleopatra,62177,1,6,0,1,0,178
Cleopatra,62178,1,6,0,1,0,155
Cleopatra,62179,1,6,0,1,0,74
Cleopatra,62180,1,6,0,1,0,76
Cleopatra,62181,1,6,0,1,0,52
Cleopatra,62182,1,6,0,1,0,69
Cleopatra,62183,1,6,0,1,0,165
Cleopatra,62189,1,5,1,0,0,320
Cleopatra,62190,1,12,1,0,0,1
Cleopatra,62191,1,12,1,0,0,1
Cleopatra,62201,1,7,1,0,0,861
Cleopatra,62202,1,8,1,0,0,220
Cleopatra,62203,1,8,1,0,0,272
Cleopatra,62207,1,6,0,1,0,224
Cleopatra,62220,1,7,1,0,0,21
Cleopatra,62221,1,7,1,0,0,0
Cleopatra,62222,1,7,1,0,0,1
Cleopatra,62226,1,6,0,1,0,54
Cleopatra,62227,1,6,0,1,0,32
Cleopatra,62228,1,6,0,1,0,0
Cleopatra,62229,1,6,0,1,0,231
Cleopatra,62230,1,6,0,1,0,101
Cleopatra,62231,1,6,0,1,0,354
Cleopatra,62232,1,6,0,1,0,229
Cleopatra,62233,1,6,0,1,0,316
Cleopatra,62234,1,5,0,0,1,130
Cleopatra,62239,1,6,1,0,0,84
Cleopatra,62240,1,6,1,0,0,23
Cleopatra,62241,1,6,1,0,0,2
Cleopatra,62242,1,6,1,0,0,31
Cleopatra,62243,1,6,1,0,0,317
Cleopatra,62244,1,6,1,0,0,43
Cleopatra,62245,1,6,1,0,0,43
Cleopatra,62248,1,9,1,0,0,191
Cleopatra,62249,1,6,1,0,0,89
Cleopatra,62250,1,6,1,0,0,194
Cleopatra,62251,1,6,1,0,0,106
Cleopatra,62254,1,6,1,0,0,242
Cleopatra,62255,1,6,1,0,0,289
Cleopatra,62256,1,6,1,0,0,92
Cleopatra,62257,1,7,1,0,0,485
Cleopatra,62258,1,7,1,0,0,26
Cleopatra,62259,1,7,1,0,0,16
Cleopatra,62264,1,6,1,0,0,56
Cleopatra,62265,1,9,1,0,0,692
Cleopatra,62266,1,7,1,0,0,337
Cleopatra,62269,1,9,1,0,0,131
Cleopatra,62270,1,6,1,0,0,350
Cleopatra,62271,1,6,1,0,0,1
Cleopatra,62272,1,6,1,0,0,2
Cleopatra,62273,1,6,1,0,0,200
Cleopatra,62274,1,6,1,0,0,219
Cleopatra,62275,1,6,1,0,0,82
Cleopatra,62278,1,8,1,0,0,427
Cleopatra,62286,1,8,1,0,0,89
Cleopatra,62287,1,8,1,0,0,70
Cleopatra,62288,1,8,1,0,0,25
Cleopatra,62289,1,8,1,0,0,69
Cleopatra,62290,1,8,1,0,0,18
Cleopatra,62291,1,8,1,0,0,0
Cleopatra,62292,1,8,1,0,0,25
Cleopatra,62293,1,8,1,0,0,29
Cleopatra,62294,1,8,1,0,0,109
Cleopatra,62295,1,8,1,0,0,197
Cleopatra,62296,1,8,1,0,0,139
Cleopatra,62297,1,8,1,0,0,39
Cleopatra,62299,1,8,1,0,0,148
Cleopatra,62300,1,8,1,0,0,225
Cleopatra,62301,1,8,1,0,0,209
Cleopatra,62302,1,8,1,0,0,145
Cleopatra,62303,1,8,1,0,0,711
Cleopatra,62304,1,8,1,0,0,411
Cleopatra,62305,1,7,1,0,0,125
Cleopatra,62306,1,7,1,0,0,7
Cleopatra,62312,1,7,1,0,0,158
Cleopatra,62313,1,5,1,0,0,174
Cleopatra,62314,1,7,1,0,0,83
Cleopatra,62318,1,7,1,0,0,0
Cleopatra,62319,1,7,1,0,0,359
Cleopatra,62320,1,6,1,0,0,160
Cleopatra,62321,1,6,1,0,0,0
Cleopatra,62322,1,6,1,0,0,174
Cleopatra,62323,1,6,1,0,0,26
Cleopatra,62324,1,6,1,0,0,148
Cleopatra,62325,1,6,1,0,0,234
Cleopatra,62330,1,7,1,0,0,0
Cleopatra,62333,1,7,0,1,0,248
Cleopatra,62334,1,6,0,1,0,94
Cleopatra,62335,1,5,0,1,0,0
Cleopatra,62345,1,6,0,1,0,224
Cleopatra,62346,1,5,0,0,1,83
Cleopatra,62349,1,7,1,0,0,141
Cleopatra,62350,1,7,1,0,0,188
Cleopatra,62351,1,6,1,0,0,441
Cleopatra,62352,1,7,1,0,0,91
Cleopatra,62353,1,7,1,0,0,117
Cleopatra,62354,1,7,1,0,0,113
Cleopatra,62360,1,7,1,0,0,579
Cleopatra,62361,1,6,1,0,0,395
Cleopatra,62368,1,7,1,0,0,363
Cleopatra,62369,1,5,1,0,0,0
Cleopatra,62370,1,5,1,0,0,2
Cleopatra,62373,1,6,0,1,0,162
Cleopatra,62386,1,6,0,1,0,7
Cleopatra,62389,1,7,1,0,0,81
Cleopatra,62390,1,7,1,0,0,1
Cleopatra,62391,1,7,1,0,0,211
Cleopatra,62392,1,7,1,0,0,85
Cleopatra,62393,1,7,1,0,0,0
Cleopatra,62394,1,7,1,0,0,0
Cleopatra,62395,1,7,1,0,0,248
Cleopatra,62396,1,6,1,0,0,248
Cleopatra,62397,1,7,1,0,0,160
Cleopatra,62398,1,7,1,0,0,172
Cleopatra,62399,1,7,1,0,0,186
Cleopatra,62404,1,6,1,0,0,1
Cleopatra,62405,1,6,1,0,0,1
Cleopatra,62406,1,6,1,0,0,199
Cleopatra,62407,1,6,1,0,0,409
Cleopatra,62408,1,7,1,0,0,398
Cleopatra,62414,1,9,1,0,0,2
Cleopatra,62415,1,9,1,0,0,177
Cleopatra,62416,1,9,1,0,0,257
Cleopatra,62438,1,7,1,0,0,81
Cleopatra,62439,1,7,1,0,0,16
Cleopatra,62440,1,7,1,0,0,132
Cleopatra,62441,1,7,1,0,0,257
Cleopatra,62446,1,6,1,0,0,275
Cleopatra,62447,1,6,1,0,0,26
Cleopatra,62448,1,6,1,0,0,111
Cleopatra,62449,1,6,1,0,0,0
Cleopatra,62450,1,6,1,0,0,45
Cleopatra,62451,1,9,1,0,0,361
Cleopatra,62452,1,7,1,0,0,113
Cleopatra,62453,1,7,1,0,0,113
Cleopatra,62454,1,7,1,0,0,296
Cleopatra,62455,1,9,1,0,0,169
Cleopatra,62464,1,6,1,0,0,50
Cleopatra,62465,1,6,1,0,0,46
Cleopatra,62466,1,6,1,0,0,371
Cleopatra,62467,1,7,1,0,0,180
Cleopatra,62472,1,6,0,1,0,123
Cleopatra,62473,1,6,0,1,0,277
Cleopatra,62474,1,6,0,1,0,188
Cleopatra,62475,1,6,0,1,0,33
Cleopatra,62476,1,6,0,1,0,165
Cleopatra,62477,1,6,0,1,0,400
Cleopatra,62478,1,6,0,1,0,0
Cleopatra,62483,1,6,0,1,0,302
Cleopatra,62497,1,6,1,0,0,150
Cleopatra,62498,1,6,1,0,0,258
Cleopatra,62499,1,7,1,0,0,71
Cleopatra,62500,1,7,1,0,0,136
Cleopatra,62501,1,7,1,0,0,27
Cleopatra,62502,1,7,1,0,0,222
Cleopatra,62503,1,6,1,0,0,11
Cleopatra,62504,1,6,1,0,0,112
Cleopatra,62505,1,7,1,0,0,64
Cleopatra,62506,1,7,1,0,0,214
Cleopatra,62507,1,7,1,0,0,634
Cleopatra,62508,1,6,1,0,0,275
Cleopatra,62509,1,7,1,0,0,148
Cleopatra,62516,1,7,1,0,0,202
Cleopatra,62517,1,6,1,0,0,376
Cleopatra,62521,1,6,1,0,0,93
Cleopatra,62529,1,6,1,0,0,139
Cleopatra,62541,1,7,0,0,1,534
Cleopatra,62544,1,5,0,1,0,132
Cleopatra,62545,1,5,0,0,1,31
Cleopatra,62546,1,7,0,0,1,0
Cleopatra,62547,1,7,0,1,0,150
Cleopatra,62548,1,5,0,0,1,160
Cleopatra,62560,1,5,0,1,0,6
Cleopatra,62561,1,5,0,1,0,103
Cleopatra,62562,1,5,0,0,1,79
Cleopatra,62563,1,7,0,1,0,81
Cleopatra,62571,1,5,0,1,0,24
Cleopatra,62572,1,5,0,0,1,86
Cleopatra,62575,1,6,1,0,0,432
Cleopatra,62580,1,6,1,0,0,73
Cleopatra,62581,1,6,1,0,0,74
Cleopatra,62582,1,6,1,0,0,23
Cleopatra,62583,1,6,1,0,0,0
Cleopatra,62584,1,6,1,0,0,131
Cleopatra,62585,1,6,1,0,0,189
Cleopatra,62586,1,6,1,0,0,74
Cleopatra,62587,1,6,1,0,0,168
Cleopatra,62588,1,6,1,0,0,147
Cleopatra,62589,1,6,1,0,0,759
Cleopatra,62590,1,7,1,0,0,941
Cleopatra,62593,1,6,1,0,0,305
Cleopatra,62594,1,7,1,0,0,268
Cleopatra,62595,1,7,1,0,0,306
Cleopatra,62596,1,6,1,0,0,221
Cleopatra,62616,1,7,1,0,0,22
Cleopatra,62617,1,7,1,0,0,1
Cleopatra,62639,1,6,1,0,0,22
Cleopatra,62640,1,6,1,0,0,132
Cleopatra,62641,1,6,1,0,0,22
Cleopatra,62642,1,6,1,0,0,52
Cleopatra,62643,1,6,1,0,0,190
Cleopatra,62644,1,7,1,0,0,435
Cleopatra,62648,1,7,1,0,0,47
Cleopatra,62652,1,7,1,0,0,147
Cleopatra,62653,1,7,1,0,0,148
Cleopatra,62654,1,7,1,0,0,76
Cleopatra,62655,1,6,1,0,0,106
Cleopatra,62656,1,6,1,0,0,109
Cleopatra,62657,1,6,1,0,0,141
Cleopatra,62658,1,6,1,0,0,288
Cleopatra,62662,1,8,1,0,0,182
Cleopatra,62663,1,8,1,0,0,183
Cleopatra,62664,1,8,1,0,0,689
Cleopatra,62671,1,7,1,0,0,246
Cleopatra,62672,1,6,1,0,0,114
Cleopatra,62673,1,6,1,0,0,0
Cleopatra,62674,1,6,1,0,0,0
Cleopatra,62675,1,6,1,0,0,274
Cleopatra,62698,1,6,1,0,0,181
Cleopatra,62699,1,6,1,0,0,84
Cleopatra,62700,1,6,1,0,0,249
Cleopatra,62701,1,6,1,0,0,46
Cleopatra,62702,1,6,1,0,0,164
Cleopatra,62703,1,6,1,0,0,202
Cleopatra,62704,1,6,1,0,0,459
Cleopatra,62705,1,7,1,0,0,484
Cleopatra,62716,1,8,1,0,0,435
Cleopatra,62717,1,7,1,0,0,129
Cleopatra,62718,1,7,1,0,0,507
Cleopatra,62719,1,7,1,0,0,753
Cleopatra,62720,1,6,1,0,0,583
Cleopatra,62725,1,6,0,1,0,132
Cleopatra,62726,1,5,0,0,1,193
Cleopatra,62729,1,6,1,0,0,280
Cleopatra,62730,1,6,1,0,0,238
Cleopatra,62731,1,7,1,0,0,300
Cleopatra,62732,1,7,1,0,0,108
Cleopatra,62733,1,7,1,0,0,361
Cleopatra,62734,1,6,1,0,0,182
Cleopatra,62735,1,6,1,0,0,125
Cleopatra,62736,1,6,1,0,0,402
Cleopatra,62737,1,7,1,0,0,454
Cleopatra,62738,1,7,1,0,0,578
Cleopatra,62858,1,8,1,0,0,0
Cleopatra,62868,1,8,1,0,0,593
Cleopatra,62901,1,6,1,0,0,0
Gessa,90034,1,15,0,0,1,215
Gessa,90035,1,15,0,0,1,55
Gessa,90036,1,15,0,0,1,45
Gessa,90037,1,15,0,0,1,358
Gessa,90038,1,15,1,0,0,191
Gessa,90039,1,15,1,0,0,160
Gessa,90040,1,15,1,0,0,209
Gessa,90041,1,15,1,0,0,313
Gessa,90049,1,15,0,0,1,230
Gessa,90050,1,20,0,0,1,1096
Gessa,90051,1,15,0,0,1,148
Gessa,90052,1,15,0,0,1,783
Gessa,90053,1,20,0,0,1,145
Gessa,90054,1,20,0,0,1,2
Gessa,90075,1,12,1,0,0,174
Gessa,90076,1,12,1,0,0,481
Gessa,90077,1,15,1,0,0,128
Gessa,90078,1,15,1,0,0,72
Gessa,90079,1,15,1,0,0,489
Gessa,90080,1,12,1,0,0,70
Gessa,90081,1,20,1,0,0,52
Gessa,90082,1,20,1,0,0,256
Gessa,90083,1,12,1,0,0,625
Gessa,90084,1,15,0,0,1,322
Gessa,90085,1,15,0,0,1,134
Gessa,90086,1,15,0,0,1,0
Gessa,90094,1,18,0,0,1,171
Gessa,90095,1,15,0,0,1,287
Gessa,90096,1,15,0,0,1,221
Gessa,90097,1,15,0,0,1,681
Gessa,90098,1,18,0,0,1,120
Gessa,90099,1,18,0,0,1,141
Gessa,90109,1,15,0,0,1,226
Gessa,90110,1,15,0,0,1,412
Gessa,90111,1,15,0,0,1,255
Gessa,90112,1,15,0,0,1,203
Gessa,90113,1,15,1,0,0,446
Gessa,90114,1,15,1,0,0,213
Gessa,90115,1,12,1,0,0,239
Gessa,90116,1,20,1,0,0,63
Gessa,90131,1,15,0,0,1,113
Gessa,90132,1,15,0,0,1,532
Gessa,90133,1,18,0,0,1,281
Gessa,90134,1,20,0,0,1,483
Gessa,90135,1,15,0,0,1,172
Gessa,90136,1,20,0,0,1,124
Gessa,90137,1,20,0,0,1,47
Gessa,90138,1,20,0,0,1,252
Gessa,90139,1,20,0,0,1,169
Gessa,90145,1,15,0,0,1,249
Gessa,90146,1,15,0,0,1,0
Gessa,90147,1,15,0,0,1,752
Gessa,90160,1,12,1,0,0,268
Gessa,90161,1,20,1,0,0,0
Gessa,90162,1,20,1,0,0,3
Gessa,90163,1,20,1,0,0,254
Gessa,90164,1,12,1,0,0,345
Gessa,90165,1,15,0,0,1,505
Gessa,90166,1,15,0,0,1,259
Gessa,90179,1,15,0,0,1,62
Gessa,90180,1,15,0,0,1,339
Gessa,90181,1,15,0,0,1,493
Gessa,90182,1,20,0,0,1,237
Gessa,90186,1,15,0,0,1,396
Gessa,90187,1,15,0,0,1,224
Gessa,90193,1,20,0,0,1,373
Gessa,90194,1,18,0,0,1,349
Gessa,90195,1,15,0,0,1,137
Gessa,90196,1,15,0,0,1,227
Gessa,90197,1,15,0,0,1,225
Gessa,90198,1,15,0,0,1,115
Gessa,90203,1,20,0,0,1,58
Gessa,90204,1,20,1,0,0,539
Gessa,90205,1,20,1,0,0,337
Gessa,90206,1,12,1,0,0,439
Gessa,90207,1,15,0,0,1,475
Gessa,90208,1,15,0,0,1,246
Gessa,90209,1,15,0,0,1,209
Gessa,90210,1,15,0,0,1,103
Gessa,90211,1,15,0,0,1,496
Gessa,90225,1,12,1,0,0,264
Gessa,90226,1,20,1,0,0,15
Gessa,90229,1,15,0,0,1,64
Gessa,90230,1,15,0,0,1,617
Gessa,90231,1,15,1,0,0,319
Gessa,90232,1,15,1,0,0,52
Gessa,90233,1,15,1,0,0,152
Gessa,90234,1,15,1,0,0,61
Gessa,90235,1,15,0,0,1,761
Gessa,90236,1,25,0,0,1,309
Gessa,90249,1,15,0,0,1,688
Gessa,90250,1,20,0,0,1,319
Gessa,90251,1,20,0,0,1,192
Gessa,90252,1,15,1,0,0,251
Gessa,90262,1,18,0,0,1,18
Gessa,90263,1,18,0,0,1,409
Gessa,90264,1,20,1,0,0,718
Gessa,90265,1,12,1,0,0,563
Gessa,90266,1,15,0,0,1,295
Gessa,90267,1,15,0,0,1,480
Gessa,90280,1,15,0,0,1,394
Gessa,90281,1,15,0,0,1,326
Gessa,90290,1,15,1,0,0,295
Gessa,90291,1,15,1,0,0,597
Gessa,90292,1,20,1,0,0,14
Gessa,90293,1,20,1,0,0,2
Gessa,90294,1,20,1,0,0,2
Gessa,90295,1,20,1,0,0,50
Gessa,90296,1,20,1,0,0,47
Gessa,90297,1,20,1,0,0,0
Gessa,90302,1,15,0,0,1,103
Gessa,90303,1,15,0,0,1,261
Gessa,90304,1,20,0,0,1,438
Gessa,90305,1,18,0,0,1,346
Gessa,90306,1,15,0,0,1,230
Gessa,90307,1,15,0,0,1,160
Gessa,90308,1,18,0,0,1,326
Gessa,90309,1,20,0,0,1,265
Gessa,90310,1,20,0,0,1,7
Gessa,90311,1,20,0,0,1,116
Gessa,90312,1,15,0,0,1,268
Gessa,90313,1,20,0,0,1,456
Gessa,90314,1,18,0,0,1,59
Gessa,90315,1,18,0,0,1,205
Gessa,90316,1,20,0,0,1,37
Gessa,90317,1,20,0,0,1,6
Gessa,90325,1,20,0,0,1,431
Gessa,90326,1,20,0,0,1,62
Gessa,90327,1,20,0,0,1,199
Gessa,90328,1,20,0,0,1,12
Gessa,90329,1,20,0,0,1,257
Gessa,90330,1,18,0,0,1,255
Gessa,90331,1,15,0,0,1,300
Gessa,90351,1,15,0,0,1,460
Gessa,90352,1,15,0,0,1,195
Gessa,90353,1,15,1,0,0,513
Gessa,90354,1,15,1,0,0,229
Gessa,90355,1,15,1,0,0,445
Gessa,90356,1,20,1,0,0,15
Gessa,90357,1,20,1,0,0,26
Gessa,90358,1,20,1,0,0,61
Gessa,90382,1,25,0,0,1,492
Gessa,90383,1,20,0,0,1,516
Gessa,90384,1,15,0,0,1,299
Gessa,90385,1,15,0,0,1,253
Gessa,90387,1,15,0,0,1,467
Gessa,90388,1,20,1,0,0,678
Gessa,90389,1,20,1,0,0,0
Gessa,90390,1,20,1,0,0,317
Gessa,90391,1,12,1,0,0,295
Gessa,90392,1,15,0,0,1,472
Gessa,90393,1,15,0,0,1,128
Gessa,90404,1,15,0,0,1,115
Gessa,90405,1,15,0,0,1,251
Gessa,90406,1,15,0,0,1,322
Gessa,90407,1,15,0,0,1,523
Gessa,90408,1,15,1,0,0,607
Gessa,90409,1,15,1,0,0,423
Gessa,90413,1,20,0,0,1,192
Gessa,90414,1,20,0,0,1,16
Gessa,90420,1,20,1,0,0,479
Gessa,90421,1,20,1,0,0,339
Gessa,90422,1,12,0,0,1,598
Gessa,90447,1,15,0,0,1,354
Gessa,90448,1,15,0,0,1,352
Gessa,90449,1,15,0,0,1,164
Gessa,90450,1,15,1,0,0,190
Gessa,90451,1,15,1,0,0,189
Gessa,90452,1,15,1,0,0,859
Gessa,90453,1,15,1,0,0,143
Gessa,90463,1,15,0,0,1,0
Gessa,90466,1,15,0,0,1,117
Gessa,90467,1,15,0,0,1,124
Gessa,90468,1,15,0,0,1,101
Gessa,90482,1,20,0,0,1,376
Gessa,90483,1,18,0,0,1,2
Gessa,90484,1,18,0,0,1,283
Gessa,90485,1,15,0,0,1,335
Gessa,90486,1,18,0,0,1,125
Gessa,90503,1,20,1,0,0,483
Gessa,90504,1,15,0,0,1,656
Gessa,90506,1,15,0,0,1,737
Gessa,90509,1,15,1,0,0,558
